step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1,prompt_interaction_mean_0,prompt_interaction_mean_1,prompt_route_mean_0,prompt_route_mean_1,prompt_route_mean_2,prompt_route_mean_3,prompt_route_mean_4,prompt_route_mean_5,prompt_route_mean_6,prompt_route_mean_7,prompt_token_weight_0,prompt_token_weight_1,prompt_token_weight_2,prompt_token_weight_3,prompt_token_weight_4,prompt_token_weight_5,prompt_token_weight_6,prompt_token_weight_7
300.0,0.8474425673484802,0.5419796730004419,0.4787463627340667,0.5428538858404752,0.5419796730004419,0.5825062394142151,0.6158838272094727,0.23991608619689941,0.15317696332931519,0.1842011660337448,0.06297291070222855,0.09680575132369995,0.10001811385154724,0.07120992243289948,0.09169908612966537,0.12620624899864197,0.12446560710668564,0.1240883469581604,0.12617288529872894,0.12541207671165466,0.12457360327243805,0.12358011305332184,0.12550117075443268
600.0,1.5523343086242676,0.5616438356164384,0.4853740126266621,0.5781573504412646,0.5616438356164384,0.5323700904846191,0.6054823994636536,3.0091182452451903e-06,2.537463615226443e-06,0.396557092666626,2.8806025511585176e-06,2.6333273126510903e-06,0.05209638178348541,0.2670157551765442,0.2843197286128998,0.12617669999599457,0.12470337748527527,0.12438785284757614,0.1259981095790863,0.1254427433013916,0.12443232536315918,0.12336859107017517,0.12549033761024475
900.0,1.17143714427948,0.6084843128590367,0.5221477297638486,0.6049555251577458,0.6084843128590367,0.49190086126327515,0.5389265418052673,1.2423935913830064e-05,1.1732493476301897e-05,1.2927635907544754e-05,4.560886009130627e-05,1.1106913007097319e-05,0.5239317417144775,0.26305967569351196,0.21291474997997284,0.12643727660179138,0.12417937815189362,0.12420424073934555,0.1258399337530136,0.12524153292179108,0.12446527928113937,0.1236681416630745,0.1259641796350479
1200.0,1.0972191095352173,0.6104728236853734,0.5080346067126231,0.6157184350267328,0.6104728236853734,0.5293677449226379,0.5775671005249023,0.00011926650768145919,0.00011167821503477171,0.25129249691963196,0.00015130253450479358,0.00010091847070725635,0.23015081882476807,0.27629464864730835,0.2417788803577423,0.12634266912937164,0.12372860312461853,0.12522783875465393,0.12512849271297455,0.12542890012264252,0.12452293932437897,0.12335791438817978,0.12626264989376068
1500.0,0.7450591921806335,0.6414052143172779,0.5537935738721893,0.6386432129310501,0.6414052143172779,0.4891641438007355,0.5017060041427612,2.937907811428886e-05,2.7079280698671937e-05,2.6062431061291136e-05,0.40693408250808716,3.523125633364543e-05,2.7653844881569967e-05,0.30726733803749084,0.28565317392349243,0.12645603716373444,0.12314054369926453,0.1253916472196579,0.12472809851169586,0.1249486431479454,0.12524452805519104,0.12339688092470169,0.12669362127780914
1800.0,0.7361332178115845,0.623066725585506,0.5279352475342565,0.622975806336382,0.623066725585506,0.48869654536247253,0.5159374475479126,4.758652266900754e-06,0.03589167445898056,0.3925718069076538,1.7367325710893056e-07,0.34580790996551514,2.413253525901382e-07,1.7229834270438005e-07,0.2257232367992401,0.12590183317661285,0.12294596433639526,0.12491533160209656,0.12490212917327881,0.12569820880889893,0.1263742297887802,0.12311828881502151,0.12614405155181885
2100.0,0.8641532063484192,0.6467079098541759,0.579425132979874,0.6521502452009966,0.6467079098541759,0.4937804341316223,0.5196602940559387,3.373650656612881e-07,0.5029228329658508,0.49707451462745667,2.7552800929697696e-07,4.5954178062856954e-07,6.853586569377512e-07,4.380419795779744e-07,4.6149554577823437e-07,0.12561777234077454,0.12390433996915817,0.12476232647895813,0.1260911524295807,0.12592078745365143,0.12700782716274261,0.1218390241265297,0.12485675513744354
2400.0,0.9366227984428406,0.6327883340698188,0.5386743693635745,0.6243685354800087,0.6327883340698188,0.476005494594574,0.5016444325447083,6.181602452137724e-10,9.174008219758889e-10,9.208521167813899e-10,3.032527118307371e-09,1.0,5.975585581907694e-10,6.139791453030341e-10,3.0341285039980903e-09,0.1254732459783554,0.12395161390304565,0.12475623190402985,0.1258043497800827,0.12638504803180695,0.12624244391918182,0.12177730351686478,0.12560980021953583
2700.0,1.1209784746170044,0.6489173663278833,0.5521812274148723,0.647430541930776,0.6489173663278833,0.5095818638801575,0.5613107681274414,1.6922480083891855e-10,2.234386703436897e-10,0.2799312174320221,2.0578885817634784e-10,1.3494438899641636e-10,0.2257259488105774,0.2328738570213318,0.2614690065383911,0.12582555413246155,0.12460169941186905,0.12421823292970657,0.126299649477005,0.12618345022201538,0.12599840760231018,0.12145636230707169,0.12541666626930237
3000.0,0.8999711275100708,0.6659301811754308,0.5792052162116108,0.6661250302720072,0.6659301811754308,0.4692223370075226,0.4996706545352936,0.421894907951355,2.2900859875107926e-08,5.919631362871769e-08,1.6892379051114403e-08,2.0415090062897434e-08,2.5590050967139177e-08,0.5781049132347107,1.5911478357111264e-08,0.12579970061779022,0.12467247992753983,0.12476303428411484,0.12557803094387054,0.12616059184074402,0.12615370750427246,0.12135631591081619,0.1255161017179489
