step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1,prompt_interaction_mean_0,prompt_interaction_mean_1,prompt_route_mean_0,prompt_route_mean_1,prompt_route_mean_2,prompt_route_mean_3,prompt_route_mean_4,prompt_route_mean_5,prompt_route_mean_6,prompt_route_mean_7,prompt_token_weight_0,prompt_token_weight_1,prompt_token_weight_2,prompt_token_weight_3,prompt_token_weight_4,prompt_token_weight_5,prompt_token_weight_6,prompt_token_weight_7
300.0,1.4397413730621338,0.5159599809433063,0.431734278487397,0.5072099258830098,0.5159599809433063,0.5102416276931763,0.5621082186698914,0.11825135350227356,0.12015428394079208,0.18541277945041656,0.08787146955728531,0.12852078676223755,0.10480374842882156,0.1115473061800003,0.14343827962875366,0.12654085457324982,0.12464570254087448,0.12369252741336823,0.12666550278663635,0.12486806511878967,0.12503182888031006,0.12350819259881973,0.12504731118679047
600.0,1.3083490133285522,0.5764649833253931,0.5018048146009119,0.5922945297829066,0.5764649833253931,0.4628298878669739,0.506165087223053,0.001090843928977847,0.0006189618725329638,0.0009108276572078466,0.0006499196169897914,0.0009529535309411585,0.00037864636396989226,0.9939998984336853,0.0013979923678562045,0.12636639177799225,0.12456091493368149,0.12382805347442627,0.12662838399410248,0.12487854063510895,0.12495549023151398,0.12369504570960999,0.12508712708950043
900.0,1.2241579294204712,0.61195807527394,0.5275109156118762,0.6188390162826869,0.61195807527394,0.5872780680656433,0.6345144510269165,0.2432475984096527,0.2547679841518402,6.0657121139229275e-06,6.138576281955466e-06,9.856064934865572e-06,0.24317987263202667,0.2557547688484192,0.00302768568508327,0.12575992941856384,0.12434487789869308,0.12415026128292084,0.1272294819355011,0.1244804784655571,0.12526573240756989,0.12381631880998611,0.12495290488004684
1200.0,1.5974071025848389,0.6171986660314436,0.5455069329900516,0.6221087063097531,0.6171986660314436,0.5124751329421997,0.5669858455657959,1.8618980902829207e-05,0.18375164270401,0.5342555642127991,0.13652563095092773,4.695189272752032e-05,0.14516499638557434,3.4482025512261316e-05,0.00020220149599481374,0.12595222890377045,0.12455305457115173,0.12416408956050873,0.12704792618751526,0.12426816672086716,0.12603817880153656,0.12312129884958267,0.12485498934984207
1500.0,0.7578632831573486,0.6214864221057647,0.5422591139594861,0.6118665393761853,0.6214864221057647,0.5615270733833313,0.5843648910522461,3.6319001992524136e-06,1.2039684406772722e-05,0.34498852491378784,2.2875483409734443e-05,1.0664586625352968e-05,0.33032315969467163,5.394026629801374e-06,0.32463371753692627,0.12583839893341064,0.12447109073400497,0.1244424432516098,0.1264985352754593,0.12453824281692505,0.12569250166416168,0.12325717508792877,0.1252615600824356
1800.0,1.3337054252624512,0.5857551214864221,0.5340745645062008,0.6032197505433773,0.5857551214864221,0.5554089546203613,0.5949116349220276,5.018047886551358e-06,0.28901374340057373,0.1320611834526062,0.26728254556655884,0.3116285800933838,4.609718416759279e-06,2.217324890807504e-06,2.0972136098862393e-06,0.12568064033985138,0.12514497339725494,0.12404492497444153,0.126021608710289,0.12460065633058548,0.1256801038980484,0.12332391738891602,0.12550319731235504
2100.0,0.9341258406639099,0.6519771319676037,0.5756937077044673,0.6544955975242901,0.6519771319676037,0.505712628364563,0.5540797710418701,3.615044079197105e-06,0.25038424134254456,0.2389223575592041,0.2657194137573242,3.1285799195757136e-06,2.873707671824377e-06,0.24495860934257507,5.790552222606493e-06,0.12674258649349213,0.1238725334405899,0.12359963357448578,0.12615083158016205,0.12410969287157059,0.12568312883377075,0.12347550690174103,0.1263660490512848
2400.0,0.47705355286598206,0.6607908527870414,0.5884400974312095,0.6613347378863705,0.6607908527870414,0.4504760503768921,0.46757715940475464,9.83877616818063e-05,9.848331683315337e-05,0.00013319493154995143,0.0008814698085188866,0.00011955472291447222,0.00010969574213959277,0.9984524250030518,0.00010681753337848932,0.126914381980896,0.12365996837615967,0.1235012486577034,0.12584573030471802,0.12375590205192566,0.12559930980205536,0.1244063675403595,0.12631700932979584
2700.0,0.7193905711174011,0.6612672701286327,0.5717288910449274,0.6624143653415521,0.6612672701286327,0.6445814967155457,0.6873664259910583,0.00015590291877742857,0.0009446716867387295,0.20984101295471191,0.3142470717430115,0.2404508888721466,6.207509431988001e-05,4.457348768482916e-05,0.23425382375717163,0.1263636201620102,0.12438186258077621,0.12341158837080002,0.12609051167964935,0.1234433576464653,0.12529096007347107,0.12499478459358215,0.12602336704730988
3000.0,0.8732669949531555,0.6336350643163411,0.5620084425349297,0.6416082969025262,0.6336350643163411,0.4680342674255371,0.5110649466514587,0.28853610157966614,0.2416050136089325,6.325367394310888e-06,0.054380230605602264,7.147509222704684e-06,7.734404789516702e-06,6.2355538830161095e-06,0.41545119881629944,0.12680569291114807,0.12391431629657745,0.12362757325172424,0.12506939470767975,0.12388662248849869,0.12497512251138687,0.1250937581062317,0.12662746012210846
