step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1,prompt_interaction_mean_0,prompt_interaction_mean_1,prompt_route_mean_0,prompt_route_mean_1,prompt_route_mean_2,prompt_route_mean_3,prompt_route_mean_4,prompt_route_mean_5,prompt_route_mean_6,prompt_route_mean_7,prompt_token_weight_0,prompt_token_weight_1,prompt_token_weight_2,prompt_token_weight_3,prompt_token_weight_4,prompt_token_weight_5,prompt_token_weight_6,prompt_token_weight_7
300.0,1.2482017278671265,0.5422101895151366,0.404708503669192,0.5118549446113304,0.5422101895151366,0.5323323607444763,0.590143084526062,0.1345047652721405,0.08436451107263565,0.12797388434410095,0.11664403229951859,0.12440706789493561,0.12736085057258606,0.13710172474384308,0.14764317870140076,0.1263543963432312,0.12456751614809036,0.12382147461175919,0.12659914791584015,0.12494456022977829,0.12494543939828873,0.12383682280778885,0.12493059039115906
600.0,0.9678573608398438,0.6155550086143244,0.541156177934789,0.6192809522929289,0.6155550086143244,0.5278891324996948,0.5837067365646362,0.20188385248184204,0.0011926275910809636,0.1154732033610344,0.000961909769102931,0.0931517481803894,0.24534669518470764,0.3411656618118286,0.0008243187330663204,0.12632617354393005,0.1244533360004425,0.12388183921575546,0.12663710117340088,0.1249605268239975,0.12459725886583328,0.12411340326070786,0.1250302940607071
900.0,1.486301302909851,0.5961112478464189,0.48921500081232405,0.6023113262262815,0.5961112478464189,0.5965997576713562,0.6634097099304199,1.1687652659020387e-06,0.2633495628833771,0.4182361960411072,0.18872958421707153,1.6323934914908023e-06,0.1296798586845398,1.0060375643661246e-06,1.0134631338587496e-06,0.1266772449016571,0.12542644143104553,0.12415751069784164,0.12649616599082947,0.12444864958524704,0.12400215119123459,0.12394841015338898,0.12484340369701385
1200.0,0.9601484537124634,0.6372138813684469,0.5809176898800686,0.6486919953144388,0.6372138813684469,0.504872739315033,0.535025954246521,0.25013425946235657,6.640663059442886e-07,4.787982561538229e-07,5.501174200617243e-07,0.30101674795150757,1.4380872244146303e-06,0.4488391876220703,6.737537205481203e-06,0.12604011595249176,0.12640927731990814,0.12394224852323532,0.12631648778915405,0.12423627078533173,0.12448642402887344,0.12356095761060715,0.12500818073749542
1500.0,0.9118897318840027,0.6389367462466158,0.580677034530146,0.6425469829746672,0.6389367462466158,0.4982336163520813,0.511165201663971,0.8727507591247559,0.00022767599148210138,0.12686863541603088,3.194171586073935e-05,3.84806226065848e-05,3.470219598966651e-05,2.560889879532624e-05,2.2195335986907594e-05,0.1269071102142334,0.1259700506925583,0.12415976077318192,0.12606379389762878,0.12400118261575699,0.12461274117231369,0.12368058413267136,0.12460482865571976
1800.0,0.6372097134590149,0.6751169086881614,0.5870009444007459,0.6702061714629575,0.6751169086881614,0.6931374669075012,0.7080227732658386,3.829646630038042e-06,0.00022920806077308953,0.3956356942653656,1.481830531702144e-05,0.22161419689655304,0.19828711450099945,0.1842111349105835,4.000304670626065e-06,0.12622973322868347,0.12494593113660812,0.12364834547042847,0.12561246752738953,0.12473803758621216,0.12476648390293121,0.12493430823087692,0.12512466311454773
2100.0,0.43207597732543945,0.682254491754861,0.6253574031385726,0.6861122504407622,0.682254491754861,0.6803644895553589,0.6697397232055664,0.19970542192459106,0.00023486826103180647,0.0014346004463732243,0.00904018059372902,0.17384549975395203,0.3791455328464508,0.23645120859146118,0.00014271892723627388,0.1271478533744812,0.12535853683948517,0.12439228594303131,0.12493010610342026,0.12396206706762314,0.12463092058897018,0.12436795234680176,0.12521030008792877
2400.0,0.6876876354217529,0.6569037656903766,0.5767121061323329,0.6547524352466534,0.6569037656903766,0.6224193572998047,0.6291782259941101,0.28812652826309204,0.00012861845607403666,0.00031403740285895765,0.5081822872161865,0.00010466668027220294,0.00011973844812018797,0.19985854625701904,0.003165594069287181,0.12659630179405212,0.12509673833847046,0.12428460270166397,0.12493204325437546,0.12445038557052612,0.12442345172166824,0.12485234439373016,0.12536409497261047
2700.0,1.1743943691253662,0.6527196652719666,0.5791689521450993,0.6567462796045086,0.6527196652719666,0.4673227369785309,0.4768155813217163,6.181883509270847e-05,0.0009282449027523398,7.174920028774068e-05,0.605245053768158,0.00013753374514635652,0.39330965280532837,0.00011269014794379473,0.00013324122119229287,0.12635093927383423,0.12471877038478851,0.12405482679605484,0.1256933957338333,0.1241171807050705,0.12402499467134476,0.12428637593984604,0.12675347924232483
3000.0,0.5176479816436768,0.672163426039872,0.6162194414114164,0.6763500449152398,0.672163426039872,0.5222070813179016,0.5417903661727905,0.8271145820617676,2.437891225781641e-06,1.8121844505003537e-06,1.8271790622748085e-06,0.11721546202898026,0.0006948501104488969,0.05496525391936302,3.791270046349382e-06,0.12607800960540771,0.12495414167642593,0.12392262369394302,0.12633922696113586,0.12403808534145355,0.12385597825050354,0.12427818775177002,0.12653377652168274
