step,loss,val_accuracy,val_macro_f1,val_weighted_f1,val_micro_f1,prompt_interaction_mean_0,prompt_interaction_mean_1,prompt_route_mean_0,prompt_route_mean_1,prompt_route_mean_2,prompt_route_mean_3,prompt_route_mean_4,prompt_route_mean_5,prompt_route_mean_6,prompt_route_mean_7,prompt_token_weight_0,prompt_token_weight_1,prompt_token_weight_2,prompt_token_weight_3,prompt_token_weight_4,prompt_token_weight_5,prompt_token_weight_6,prompt_token_weight_7
300.0,1.4479464292526245,0.512386850881372,0.4181071506847522,0.5015338789248813,0.512386850881372,0.38696327805519104,0.47536346316337585,0.1155155748128891,0.13981997966766357,0.10984742641448975,0.11425751447677612,0.13238327205181122,0.1485406756401062,0.12125755101442337,0.11837799847126007,0.1266879439353943,0.12455253303050995,0.12372113764286041,0.1266164481639862,0.12489613890647888,0.12505404651165009,0.12351463735103607,0.12495702505111694
600.0,1.326133131980896,0.57336827060505,0.4949666357886543,0.5890558456037892,0.57336827060505,0.3953542709350586,0.4690057337284088,0.12096677720546722,0.10777996480464935,0.11637196689844131,0.1295354664325714,0.15418925881385803,0.14979137480258942,0.10544531792402267,0.11591985821723938,0.12637579441070557,0.12442052364349365,0.12401417642831802,0.12651342153549194,0.12520292401313782,0.12527595460414886,0.12346448004245758,0.12473281472921371
900.0,1.2616863250732422,0.6148165793234873,0.5277434855443867,0.6217983415618,0.6148165793234873,0.34713733196258545,0.37062302231788635,0.12173020094633102,0.12644344568252563,0.1383766531944275,0.1185813918709755,0.12168813496828079,0.1094575822353363,0.13387063145637512,0.12985193729400635,0.12669092416763306,0.12409856170415878,0.1240142434835434,0.12608012557029724,0.12499792873859406,0.12550698220729828,0.12404228001832962,0.12456904351711273
1200.0,1.4145283699035645,0.605050023820867,0.5369427075509952,0.6125515266373375,0.605050023820867,0.3700323700904846,0.39074334502220154,0.12882637977600098,0.11806978285312653,0.11854627728462219,0.12033875286579132,0.1421690136194229,0.12377040833234787,0.12276566028594971,0.1255137026309967,0.1269860565662384,0.12446077167987823,0.12362421303987503,0.12588152289390564,0.12531548738479614,0.12509050965309143,0.12449728697538376,0.12414412200450897
1500.0,0.7693221569061279,0.6200571700809909,0.5482637122602527,0.6126845961320976,0.6200571700809909,0.58617103099823,0.5892350077629089,0.1285378336906433,0.12889480590820312,0.12009547650814056,0.12500447034835815,0.1258370578289032,0.1307491660118103,0.11854899674654007,0.12233220040798187,0.12657980620861053,0.12442018836736679,0.12501442432403564,0.12563025951385498,0.12482288479804993,0.125900000333786,0.1241225153207779,0.12350989133119583
1800.0,1.2954403162002563,0.581467365412101,0.5248813880505387,0.5934070179364326,0.581467365412101,0.5782395601272583,0.6045990586280823,0.12341571599245071,0.1210840493440628,0.12350538372993469,0.1308782547712326,0.12851817905902863,0.12253202497959137,0.12547342479228973,0.12459298968315125,0.12585341930389404,0.12522341310977936,0.12489022314548492,0.1256047785282135,0.12460901588201523,0.12585794925689697,0.12391413748264313,0.12404703348875046
2100.0,0.8937262296676636,0.6434016198189614,0.5626580563006275,0.6487982318985409,0.6434016198189614,0.5700277090072632,0.5657978057861328,0.12167317420244217,0.12568999826908112,0.12711523473262787,0.12609395384788513,0.12501512467861176,0.12553773820400238,0.12468869239091873,0.12418605387210846,0.12507112324237823,0.12588822841644287,0.12422750145196915,0.1256253868341446,0.1252511888742447,0.12496580928564072,0.12412045150995255,0.12485034018754959
2400.0,0.47229066491127014,0.6429252024773702,0.57005442044186,0.6442973394024052,0.6429252024773702,0.4386923313140869,0.49027571082115173,0.11906753480434418,0.1188289150595665,0.12963008880615234,0.13442306220531464,0.12018801271915436,0.13092125952243805,0.12514695525169373,0.12179414927959442,0.12502950429916382,0.12524446845054626,0.12491335719823837,0.12543977797031403,0.12474262714385986,0.12517452239990234,0.1235894113779068,0.12586620450019836
2700.0,0.7753078937530518,0.6557884707003335,0.5622970044435937,0.6544127717479976,0.6557884707003335,0.5824164152145386,0.6352480053901672,0.12847191095352173,0.12406443059444427,0.12129455804824829,0.1289207637310028,0.12483324855566025,0.12820100784301758,0.12129481136798859,0.12291926890611649,0.12456946820020676,0.12497402727603912,0.12523484230041504,0.1257779449224472,0.12472442537546158,0.12490378320217133,0.12392278015613556,0.1258927434682846
3000.0,0.9189939498901367,0.6448308718437351,0.5867295880026099,0.6521291580652745,0.6448308718437351,0.6875853538513184,0.6760960221290588,0.12352410703897476,0.12454638630151749,0.12646807730197906,0.12550415098667145,0.1256982684135437,0.12225748598575592,0.1268554925918579,0.12514600157737732,0.12535233795642853,0.12436284869909286,0.12542517483234406,0.12518097460269928,0.12366652488708496,0.12494765967130661,0.12472432851791382,0.12634016573429108
